date,product,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2021-11-05,Tablet Basic,1.0,1,1,0,0,162.7810670031382,,,3377
2021-11-05,Tablet Basic,0.9,3,1,0,0,162.803302362654,,,3404
2021-11-05,Tablet Basic,1.0,3,1,0,0,202.8313024450072,,,3438
2021-11-05,Tablet Mini,1.0,3,0,1,0,,215.2824978896997,,3485
2021-11-05,Tablet Mini,0.9,7,0,1,0,,221.2818802408243,,3488
2021-11-05,Tablet Mini,1.0,1,0,1,0,,215.2798214112395,,3498
2021-11-05,Tablet Mini,1.0,1,0,1,0,,215.2757037520699,,3518
2021-11-05,Tablet Mini,1.0,2,0,1,0,,216.2750861031944,,3521
2021-11-05,Tablet Mini,1.0,3,0,1,0,,215.274468454319,,3524
2021-11-05,Tablet Mini,1.0,3,0,1,0,,215.2684978485231,,3553
2021-11-05,Tablet Basic,1.0,3,1,0,0,163.0017735346281,,,3645
2021-11-06,Tablet Mini,0.9,4,0,1,0,,218.2040564825191,,3866
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.194997632346,,3910
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.1921152709273,,3924
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.1919093879688,,3925
2021-11-06,Tablet Basic,0.9,2,1,0,0,183.3377745228663,,,4053
2021-11-06,Tablet Basic,0.9,2,1,0,0,183.4069511969153,,,4137
2021-11-06,Tablet Basic,0.9,4,1,0,0,223.4736572754626,,,4218
2021-11-06,Tablet Pro,1.0,1,0,0,1,,,697.6213018273584,4244
2021-11-06,Tablet Pro,1.0,1,0,0,1,,,697.6219194762338,4245
2021-11-06,Tablet Basic,1.0,1,1,0,0,163.5667163726952,,,4331
2021-11-06,Tablet Basic,1.0,1,1,0,0,163.5757752228683,,,4342
2021-11-06,Tablet Basic,1.0,2,1,0,0,183.6021282415537,,,4374
2021-11-06,Tablet Mini,1.0,2,0,1,0,,216.0904090894385,,4418
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0899973235215,,4420
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0877326109783,,4431
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0727031550093,,4504
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.070850208383,,4513
2021-11-06,Tablet Mini,1.0,2,0,1,0,,216.0665266662549,,4534
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0646737196286,,4543
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0593207627081,,4569
2021-11-06,Tablet Mini,1.0,1,0,1,0,,215.0587031138327,,4572
2021-11-07,Tablet Mini,0.9,6,0,1,0,,220.040379530528,,4661
2021-11-07,Tablet Mini,1.0,1,0,1,0,,215.0348206906491,,4688
2021-11-07,Tablet Mini,1.0,3,0,1,0,,217.025350074559,,4734
2021-11-07,Tablet Mini,1.0,1,0,1,0,,215.0202030005971,,4759
2021-11-07,Tablet Mini,1.0,1,0,1,0,,215.015467692552,,4782
2021-11-07,Tablet Mini,0.9,3,0,1,0,,217.0148500436766,,4785
2021-11-07,Tablet Mini,1.0,2,0,1,0,,216.0144382777596,,4787
2021-11-07,Tablet Mini,1.0,1,0,1,0,,215.010732384507,,4805
2021-11-07,Tablet Mini,1.0,1,0,1,0,,215.0002323536246,,4856
2021-11-07,Tablet Mini,1.0,1,0,1,0,,214.9985852899567,,4864
2021-11-07,Tablet Mini,1.0,1,0,1,0,,214.9971441092474,,4871
2021-11-07,Tablet Mini,1.0,2,0,1,0,,215.9963205774135,,4875
2021-11-07,Tablet Mini,1.0,1,0,1,0,,214.9907617375345,,4902
2021-11-07,Tablet Mini,1.0,2,0,1,0,,215.9901440886591,,4905
2021-11-07,Tablet Mini,1.0,5,0,1,0,,218.9823205362369,,4943
2021-11-07,Tablet Basic,1.0,1,1,0,0,164.1390709972677,,,5026
2021-11-07,Tablet Pro,1.0,2,0,0,1,,,658.1716269753734,5135
2021-11-07,Tablet Pro,1.0,1,0,0,1,,,698.1740975708752,5139
2021-11-07,Tablet Pro,1.0,2,0,0,1,,,658.1969505792664,5176
2021-11-08,Tablet Mini,1.0,2,0,1,0,,214.8769084614955,,5455
2021-11-08,Tablet Mini,1.0,2,0,1,0,,214.8764966955785,,5457
2021-11-08,Tablet Mini,1.0,2,0,1,0,,214.8748496319107,,5465
2021-11-08,Tablet Basic,1.0,1,1,0,0,164.522836831873,,,5492
2021-11-08,Tablet Basic,1.0,3,1,0,0,164.5846017194168,,,5567
2021-11-08,Tablet Basic,1.0,2,1,0,0,164.5854252512507,,,5568
2021-11-08,Tablet Basic,0.9,10,1,0,0,324.6002488242613,,,5586
2021-11-08,Tablet Basic,1.0,3,1,0,0,184.6043664834309,,,5591
2021-11-08,Tablet Basic,1.0,2,1,0,0,164.6307195021162,,,5623
2021-11-08,Tablet Basic,1.0,4,1,0,0,224.6455430751267,,,5641
2021-11-08,Tablet Basic,1.0,2,1,0,0,164.6570725208015,,,5655
2021-11-08,Tablet Basic,1.0,2,1,0,0,164.8267200785885,,,5861
2021-11-08,Tablet Basic,1.0,3,1,0,0,164.8423671834329,,,5880
2021-11-08,Tablet Mini,1.0,3,0,1,0,,214.7842611301798,,5905
2021-11-08,Tablet Mini,1.0,2,0,1,0,,214.7838493642628,,5907
2021-11-08,Tablet Mini,1.0,3,0,1,0,,214.781790534678,,5917
2021-11-08,Tablet Mini,1.0,3,0,1,0,,214.7793199391763,,5929
2021-11-08,Tablet Mini,1.0,1,0,1,0,,214.7737610992974,,5956
2021-11-08,Tablet Mini,1.0,2,0,1,0,,214.772319918588,,5963
2021-11-08,Tablet Mini,1.0,2,0,1,0,,215.7721140356295,,5964
2021-11-08,Tablet Mini,1.0,3,0,1,0,,215.7712905037956,,5968
2021-11-08,Tablet Mini,1.0,3,0,1,0,,214.7593492922038,,6026
2021-11-08,Tablet Mini,1.0,3,0,1,0,,214.7486433783629,,6078
2021-11-08,Tablet Mini,0.9,4,0,1,0,,216.7465845487781,,6088
2021-11-08,Tablet Pro,1.0,3,0,0,1,,,698.7725993311745,6108
2021-11-08,Tablet Mini,1.0,2,0,1,0,,215.7237315403869,,6199
2021-11-08,Tablet Mini,0.9,5,0,1,0,,216.7208491789682,,6213
2021-11-08,Tablet Mini,0.9,8,0,1,0,,219.7198197641758,,6218
2021-11-08,Tablet Mini,1.0,1,0,1,0,,214.7196138812173,,6219
2021-11-09,Tablet Basic,1.0,2,1,0,0,165.1413092391448,,,6243
2021-11-09,Tablet Basic,1.0,2,1,0,0,185.1635445986606,,,6270
2021-11-09,Tablet Basic,1.0,2,1,0,0,165.1841328945085,,,6295
2021-11-09,Tablet Basic,0.9,4,1,0,0,225.2220153588687,,,6341
2021-11-09,Tablet Basic,0.9,3,1,0,0,185.3307215609458,,,6473
2021-11-09,Tablet Basic,1.0,3,1,0,0,185.447663081362,,,6615
2021-11-09,Tablet Basic,1.0,2,1,0,0,165.4740161000474,,,6647
2021-11-09,Tablet Mini,1.0,4,0,1,0,,217.6282018476525,,6663
2021-11-09,Tablet Mini,1.0,3,0,1,0,,214.6209959441057,,6698
2021-11-09,Tablet Mini,0.9,7,0,1,0,,218.6193488804379,,6706
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.6146135723929,,6729
2021-11-09,Tablet Mini,1.0,3,0,1,0,,215.6125547428081,,6739
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.6117312109741,,6743
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.6067900199706,,6767
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.59876058459,,6806
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.5962899890882,,6818
2021-11-09,Tablet Mini,0.9,7,0,1,0,,218.588466436666,,6856
2021-11-09,Tablet Mini,1.0,1,0,1,0,,214.583731128621,,6879
2021-11-09,Tablet Mini,1.0,2,0,1,0,,214.5779664057835,,6907
2021-11-09,Tablet Mini,1.0,4,0,1,0,,216.5754958102818,,6919
2021-11-09,Tablet Mini,1.0,2,0,1,0,,214.5691134385689,,6950
2021-11-10,Tablet Mini,1.0,1,0,1,0,,214.5672604919426,,6959
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.5654075453163,,6968
2021-11-10,Tablet Mini,1.0,3,0,1,0,,214.5649957793993,,6970
2021-11-10,Tablet Mini,0.9,5,0,1,0,,216.5592310565619,,6998
2021-11-10,Tablet Mini,1.0,3,0,1,0,,214.5586134076865,,7001
2021-11-10,Tablet Mini,1.0,3,0,1,0,,215.558407524728,,7002
2021-11-10,Tablet Basic,1.0,1,1,0,0,165.7976641107768,,,7040
2021-11-10,Tablet Mini,0.9,5,0,1,0,,217.5503780893473,,7041
2021-11-10,Tablet Mini,1.0,3,0,1,0,,214.5501722063889,,7042
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.5483192597625,,7051
2021-11-10,Tablet Mini,1.0,2,0,1,0,,215.5460545472193,,7062
2021-11-10,Tablet Mini,1.0,1,0,1,0,,214.5456427813023,,7064
2021-11-10,Tablet Mini,1.0,3,0,1,0,,215.5454368983438,,7065
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.5446133665099,,7069
2021-11-10,Tablet Mini,1.0,3,0,1,0,,215.5374074629631,,7104
2021-11-10,Tablet Mini,1.0,3,0,1,0,,215.5328780378766,,7126
2021-11-10,Tablet Basic,1.0,3,1,0,0,205.9887234962456,,,7272
2021-11-10,Tablet Basic,1.0,1,1,0,0,166.0183706422666,,,7308
2021-11-10,Tablet Basic,1.0,2,1,0,0,166.024135365104,,,7315
2021-11-10,Tablet Mini,1.0,1,0,1,0,,214.4824367130492,,7371
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.4779072879626,,7393
2021-11-10,Tablet Mini,0.9,7,0,1,0,,218.4760543413363,,7402
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.4735837458346,,7414
2021-11-10,Tablet Mini,0.9,3,0,1,0,,216.4684366718726,,7439
2021-11-10,Tablet Mini,1.0,3,0,1,0,,214.4676131400387,,7443
2021-11-10,Tablet Mini,1.0,3,0,1,0,,214.4657601934123,,7452
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.458760172824,,7486
2021-11-10,Tablet Mini,1.0,2,0,1,0,,214.4429071850211,,7563
2021-11-10,Tablet Mini,1.0,1,0,1,0,,214.4414660043118,,7570
2021-11-10,Tablet Pro,1.0,2,0,0,1,,,699.7472492566154,7686
2021-11-10,Tablet Pro,1.0,1,0,0,1,,,699.7491022032418,7689
2021-11-11,Tablet Basic,1.0,1,1,0,0,166.402136476872,,,7774
2021-11-11,Tablet Basic,0.9,3,1,0,0,166.4342542183948,,,7813
2021-11-11,Tablet Basic,1.0,3,1,0,0,166.4556660460766,,,7839
2021-11-11,Tablet Basic,1.0,3,1,0,0,166.4606072370801,,,7845
2021-11-11,Tablet Basic,1.0,2,1,0,0,186.4836661284298,,,7873
2021-11-11,Tablet Basic,0.9,3,1,0,0,206.5726075664928,,,7981
2021-11-11,Tablet Mini,1.0,2,0,1,0,,214.3469657263698,,8029
2021-11-11,Tablet Mini,1.0,2,0,1,0,,214.3325539192762,,8099
2021-11-11,Tablet Pro,1.0,4,0,0,1,,,660.0116029753028,8114
2021-11-11,Tablet Mini,1.0,3,0,1,0,,214.3226715372692,,8147
2021-11-11,Tablet Basic,0.9,5,1,0,0,206.7290786149371,,,8171
2021-11-11,Tablet Basic,1.0,3,1,0,0,166.7356668696085,,,8179
2021-11-11,Tablet Basic,0.9,5,1,0,0,226.7546081017885,,,8202
2021-11-11,Tablet Mini,1.0,3,0,1,0,,214.3022891243798,,8246
2021-11-11,Tablet Mini,1.0,1,0,1,0,,214.2996126459196,,8259
2021-11-11,Tablet Mini,1.0,1,0,1,0,,214.2967302845008,,8273
2021-11-11,Tablet Mini,1.0,2,0,1,0,,214.2893184979956,,8309
2021-11-11,Tablet Mini,1.0,1,0,1,0,,214.2889067320786,,8311
2021-11-11,Tablet Mini,0.9,4,0,1,0,,217.2860243706599,,8325
2021-11-11,Tablet Mini,1.0,2,0,1,0,,214.285612604743,,8327
2021-11-11,Tablet Mini,1.0,1,0,1,0,,214.2792302330301,,8358
2021-11-11,Tablet Pro,1.0,1,0,0,1,,,700.1789858205466,8385
2021-11-11,Tablet Mini,0.9,6,0,1,0,,217.2588478201407,,8457
2021-11-11,Tablet Pro,1.0,1,0,0,1,,,700.2283977305816,8465
2021-11-12,Tablet Pro,1.0,4,0,0,1,,,580.2636037164815,8522
2021-11-12,Tablet Mini,1.0,4,0,1,0,,216.2421713005038,,8538
2021-11-12,Tablet Mini,1.0,3,0,1,0,,214.2215830046559,,8638
2021-11-12,Tablet Mini,1.0,1,0,1,0,,214.2182888773202,,8654
2021-11-12,Tablet Mini,1.0,3,0,1,0,,214.2147888670261,,8671
2021-11-12,Tablet Mini,1.0,2,0,1,0,,214.2125241544828,,8682
2021-11-12,Tablet Mini,1.0,4,0,1,0,,215.2047006020606,,8720
2021-11-12,Tablet Mini,1.0,1,0,1,0,,214.2038770702267,,8724
2021-11-12,Tablet Mini,1.0,3,0,1,0,,214.2014064747249,,8736
2021-11-12,Tablet Mini,1.0,2,0,1,0,,215.1933770393442,,8775
2021-11-12,Tablet Mini,1.0,2,0,1,0,,215.175671104915,,8861
2021-11-12,Tablet Basic,1.0,2,1,0,0,167.3203744716896,,,8889
2021-11-12,Tablet Basic,0.9,4,1,0,0,187.3302568536966,,,8901
2021-11-12,Tablet Basic,1.0,2,1,0,0,167.3343745128662,,,8906
2021-11-12,Tablet Basic,1.0,3,1,0,0,167.3376686402019,,,8910
2021-11-12,Tablet Basic,0.9,4,1,0,0,227.3656687225551,,,8944
2021-11-12,Tablet Basic,1.0,3,1,0,0,167.5682575536987,,,9190
2021-11-12,Tablet Basic,1.0,3,1,0,0,167.5731987447022,,,9196
2021-11-12,Tablet Basic,1.0,3,1,0,0,167.5740222765361,,,9197
2021-11-12,Tablet Basic,1.0,3,1,0,0,167.5822575948753,,,9207
2021-11-12,Tablet Basic,1.0,2,1,0,0,167.6020223588893,,,9231
2021-11-13,Tablet Pro,1.0,1,0,0,1,,,700.7781052297213,9355
2021-11-13,Tablet Pro,1.0,1,0,0,1,,,700.8015758869878,9393
2021-11-13,Tablet Mini,0.9,4,0,1,0,,217.0581119356233,,9432
2021-11-13,Tablet Basic,1.0,1,1,0,0,167.8441407180609,,,9525
2021-11-13,Tablet Basic,1.0,1,1,0,0,167.9717881523181,,,9680
2021-11-13,Tablet Basic,1.0,1,1,0,0,167.9849646616608,,,9696
2021-11-13,Tablet Basic,1.0,1,1,0,0,168.0376706990315,,,9760
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9790528795673,,9816
2021-11-13,Tablet Mini,0.9,10,0,1,0,,222.9788469966088,,9817
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9784352306918,,9819
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9778175818164,,9822
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9751411033562,,9835
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9732881567299,,9844
2021-11-13,Tablet Mini,1.0,2,0,1,0,,214.9714352101036,,9853
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9706116782696,,9857
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9675234338924,,9872
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9629940088059,,9894
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.962170476972,,9898
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9609351792211,,9904
2021-11-13,Tablet Mini,0.9,9,0,1,0,,221.9526998608819,,9944
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9481704357954,,9966
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9426115959164,,9993
2021-11-13,Tablet Mini,1.0,2,0,1,0,,214.9391115856223,,10010
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.936846873079,,10021
2021-11-13,Tablet Mini,1.0,1,0,1,0,,213.9345821605358,,10032
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.2814361218709,,,10056
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.3094362042241,,,10090
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.3143773952276,,,10096
2021-11-14,Tablet Basic,0.9,5,1,0,0,248.3234362454007,,,10107
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.3572010505913,,,10148
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.3736716872697,,,10168
2021-11-14,Tablet Basic,1.0,3,1,0,0,208.3744952191036,,,10169
2021-11-14,Tablet Basic,0.9,6,1,0,0,268.3819070056088,,,10178
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8985526428019,,10207
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8903173244627,,10247
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8800231765387,,10297
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8736408048259,,10328
2021-11-14,Tablet Mini,1.0,2,0,1,0,,214.8711702093241,,10340
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8693172626978,,10349
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8662290183206,,10364
2021-11-14,Tablet Pro,1.0,1,0,0,1,,,701.4260189000556,10404
2021-11-14,Tablet Pro,1.0,1,0,0,1,,,701.4488719084468,10441
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8421407121786,,10481
2021-11-14,Tablet Mini,1.0,1,0,1,0,,213.8404936485107,,10489
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.7352021623593,,,10607
2021-11-14,Tablet Basic,0.9,2,1,0,0,188.7986141135709,,,10684
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.807672963744,,,10695
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.817555345751,,,10707
2021-11-14,Tablet Basic,1.0,1,1,0,0,168.8315553869276,,,10724
2021-11-14,Tablet Basic,0.9,5,1,0,0,248.8348495142633,,,10728
2021-11-15,Tablet Mini,0.9,6,0,1,0,,217.7702875596693,,10830
2021-11-15,Tablet Mini,1.0,3,0,1,0,,213.7606110606208,,10877
2021-11-15,Tablet Mini,1.0,3,0,1,0,,213.7455816046518,,10950
2021-11-15,Tablet Mini,1.0,2,0,1,0,,213.7453757216933,,10951
2021-11-15,Tablet Mini,1.0,1,0,1,0,,213.7391992329389,,10981
2021-11-15,Tablet Mini,0.9,5,0,1,0,,215.7303462657243,,11024
2021-11-15,Tablet Mini,1.0,3,0,1,0,,213.7216991814682,,11066
2021-11-15,Tablet Pro,1.0,2,0,0,1,,,701.8460201353533,11084
2021-11-15,Tablet Mini,1.0,2,0,1,0,,213.708316789167,,11131
