date,product,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2021-11-02,Tablet Mini,1.0,4,0,1,0,,207.7774405218839,,1081
2021-11-02,Tablet Mini,1.0,3,0,1,0,,206.776205224133,,1087
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.7751758093406,,1092
2021-11-02,Tablet Mini,1.0,4,0,1,0,,207.7737346286313,,1099
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.771881682005,,1108
2021-11-02,Tablet Mini,1.0,2,0,1,0,,206.7646757784582,,1143
2021-11-02,Tablet Mini,0.9,10,0,1,0,,212.7605581192886,,1163
2021-11-02,Tablet Mini,1.0,1,0,1,0,,205.7591169385792,,1170
2021-11-02,Tablet Mini,1.0,2,0,1,0,,205.7582934067453,,1174
2021-11-02,Tablet Mini,1.0,2,0,1,0,,206.7572639919529,,1179
2021-11-02,Tablet Mini,0.9,6,0,1,0,,208.7527345668664,,1201
2021-11-02,Tablet Mini,1.0,3,0,1,0,,206.7525286839079,,1202
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.751293386157,,1208
2021-11-02,Tablet Mini,1.0,1,0,1,0,,205.7510875031985,,1209
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.7477933758629,,1225
2021-11-02,Tablet Mini,1.0,1,0,1,0,,205.7449110144442,,1239
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.7434698337348,,1246
2021-11-02,Tablet Mini,1.0,3,0,1,0,,205.7432639507763,,1247
2021-11-02,Tablet Mini,1.0,2,0,1,0,,206.7420286530254,,1253
2021-11-02,Tablet Mini,1.0,4,0,1,0,,207.7409992382331,,1258
2021-11-02,Tablet Mini,1.0,1,0,1,0,,205.7391462916067,,1267
2021-11-02,Tablet Mini,1.0,3,0,1,0,,206.7370874620219,,1277
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.0541207474139,,,1280
2021-11-02,Tablet Basic,0.9,4,1,0,0,211.0582384065835,,,1285
2021-11-02,Tablet Pro,1.0,3,0,0,1,,,645.8060317824464,1305
2021-11-02,Tablet Basic,1.0,2,1,0,0,171.0780031705976,,,1309
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.0788267024315,,,1310
2021-11-02,Tablet Basic,1.0,2,1,0,0,171.0812972979332,,,1313
2021-11-02,Tablet Basic,0.9,4,1,0,0,211.0862384889367,,,1319
2021-11-02,Tablet Basic,1.0,1,1,0,0,151.0878855526046,,,1321
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.1018855937812,,,1338
2021-11-02,Tablet Basic,1.0,2,1,0,0,151.123297421463,,,1364
2021-11-02,Tablet Basic,0.9,3,1,0,0,171.1241209532969,,,1365
2021-11-02,Tablet Basic,1.0,6,1,0,0,211.1249444851308,,,1366
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.1257680169647,,,1367
2021-11-02,Tablet Basic,1.0,1,1,0,0,151.1274150806326,,,1369
2021-11-02,Tablet Pro,1.0,1,0,0,1,,,685.8486495548516,1374
2021-11-02,Tablet Pro,1.0,4,0,0,1,,,645.8523554481043,1380
2021-11-02,Tablet Basic,0.9,4,1,0,0,191.1578857584875,,,1406
2021-11-02,Tablet Basic,0.9,2,1,0,0,171.1636504813249,,,1413
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.1652975449928,,,1415
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.1669446086606,,,1417
2021-11-02,Tablet Basic,0.9,6,1,0,0,211.1677681404945,,,1418
2021-11-02,Tablet Basic,0.9,4,1,0,0,171.1685916723284,,,1419
2021-11-02,Tablet Basic,1.0,2,1,0,0,171.1718857996641,,,1423
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.1809446498372,,,1434
2021-11-02,Tablet Basic,1.0,4,1,0,0,211.1842387771729,,,1438
2021-11-02,Tablet Basic,1.0,2,1,0,0,151.1949446910138,,,1451
2021-11-02,Tablet Basic,1.0,2,1,0,0,151.2023564775191,,,1460
2021-11-02,Tablet Basic,0.9,6,1,0,0,211.2122388595261,,,1472
2021-11-02,Tablet Basic,1.0,2,1,0,0,151.2155329868617,,,1476
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.2163565186956,,,1477
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.2245918370348,,,1487
2021-11-02,Tablet Basic,0.9,6,1,0,0,211.2270624325366,,,1490
2021-11-02,Tablet Basic,0.9,4,1,0,0,211.2402389418792,,,1506
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.2451801328828,,,1512
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.2476507283845,,,1515
2021-11-02,Tablet Basic,0.9,1,1,0,0,151.2558860467237,,,1525
2021-11-02,Tablet Basic,1.0,3,1,0,0,151.2583566422254,,,1528
2021-11-03,Tablet Mini,1.0,1,0,1,0,,205.682116712108,,1544
2021-11-03,Tablet Mini,1.0,1,0,1,0,,205.6819108291495,,1545
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6775872870214,,1566
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6734696278519,,1586
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6716166812255,,1595
2021-11-03,Tablet Pro,1.0,2,0,0,1,,,686.0024441248356,1623
2021-11-03,Tablet Pro,1.0,1,0,0,1,,,686.0030617737111,1624
2021-11-03,Tablet Basic,1.0,3,1,0,0,171.3390627619493,,,1626
2021-11-03,Tablet Basic,0.9,4,1,0,0,211.3407098256171,,,1628
2021-11-03,Tablet Mini,1.0,3,0,1,0,,205.6557636934226,,1672
2021-11-03,Tablet Mini,1.0,1,0,1,0,,205.6512342683361,,1694
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6479401410004,,1710
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.64258718408,,1736
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6380577589934,,1758
2021-11-03,Tablet Mini,0.9,3,0,1,0,,207.6364106953256,,1766
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6324989191145,,1785
2021-11-03,Tablet Pro,1.0,3,0,0,1,,,686.1111503269127,1799
2021-11-03,Tablet Basic,0.9,4,1,0,0,191.4872984920544,,,1806
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.4881220238883,,,1807
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.491416151224,,,1811
2021-11-03,Tablet Mini,1.0,2,0,1,0,,205.6242636007753,,1825
2021-11-03,Tablet Pro,1.0,1,0,0,1,,,686.1340033353039,1836
2021-11-03,Tablet Basic,1.0,4,1,0,0,171.5144750425737,,,1839
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.5152985744076,,,1840
2021-11-03,Tablet Mini,1.0,3,0,1,0,,205.6203518245642,,1844
2021-11-03,Tablet Mini,1.0,3,0,1,0,,206.61685181427,,1861
2021-11-03,Tablet Basic,0.9,8,1,0,0,251.5548281024356,,,1888
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.5581222297713,,,1892
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.5597692934391,,,1894
2021-11-03,Tablet Basic,0.9,6,1,0,0,231.5647104844426,,,1900
2021-11-03,Tablet Basic,0.9,1,1,0,0,151.5671810799444,,,1903
2021-11-03,Tablet Basic,1.0,2,1,0,0,171.5737693346157,,,1911
2021-11-03,Tablet Basic,1.0,2,1,0,0,171.5820046529549,,,1921
2021-11-03,Tablet Basic,0.9,4,1,0,0,171.5869458439583,,,1927
2021-11-03,Tablet Basic,1.0,4,1,0,0,171.5951811622975,,,1937
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.5960046941315,,,1938
2021-11-03,Tablet Basic,0.9,7,1,0,0,231.6083576716402,,,1953
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6132988626437,,,1959
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.6248283083186,,,1973
2021-11-03,Tablet Basic,0.9,3,1,0,0,151.6429460086647,,,1995
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6470636678343,,,2000
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6536519225056,,,2008
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.6569460498413,,,2012
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6585931135091,,,2014
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6610637090109,,,2017
2021-11-03,Tablet Basic,0.9,1,1,0,0,151.6627107726787,,,2019
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.6635343045127,,,2020
2021-11-03,Tablet Basic,0.9,1,1,0,0,151.6709460910179,,,2029
2021-11-03,Tablet Basic,1.0,3,1,0,0,171.6816520048588,,,2042
2021-11-03,Tablet Basic,0.9,2,1,0,0,171.6857696640284,,,2047
2021-11-03,Tablet Basic,0.9,3,1,0,0,191.6865931958623,,,2048
2021-11-03,Tablet Basic,0.9,6,1,0,0,251.6915343868658,,,2054
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.6964755778694,,,2060
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.6972991097033,,,2061
2021-11-03,Tablet Basic,0.9,5,1,0,0,191.7055344280424,,,2071
2021-11-03,Tablet Basic,1.0,4,1,0,0,211.7063579598764,,,2072
2021-11-03,Tablet Basic,0.9,6,1,0,0,211.7071814917103,,,2073
2021-11-03,Tablet Basic,0.9,4,1,0,0,191.7088285553781,,,2075
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.709652087212,,,2076
2021-11-03,Tablet Basic,1.0,3,1,0,0,171.7112991508799,,,2078
2021-11-03,Tablet Basic,0.9,3,1,0,0,191.7129462145477,,,2080
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.7162403418833,,,2084
2021-11-03,Tablet Basic,0.9,3,1,0,0,191.7187109373851,,,2087
2021-11-03,Tablet Basic,1.0,2,1,0,0,171.7203580010529,,,2089
2021-11-03,Tablet Basic,0.9,5,1,0,0,211.7236521283886,,,2093
2021-11-03,Tablet Basic,1.0,2,1,0,0,171.7269462557243,,,2097
2021-11-03,Tablet Basic,0.9,6,1,0,0,231.729416851226,,,2100
2021-11-03,Tablet Basic,0.9,4,1,0,0,211.7302403830599,,,2101
2021-11-03,Tablet Basic,0.9,4,1,0,0,211.7318874467278,,,2103
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.7467110197383,,,2121
2021-11-03,Tablet Basic,0.9,7,1,0,0,231.7500051470739,,,2125
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.7508286789079,,,2126
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.7524757425757,,,2128
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.7532992744096,,,2129
2021-11-03,Tablet Basic,0.9,5,1,0,0,231.7730640384236,,,2153
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.779652293095,,,2161
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.8076523754482,,,2195
2021-11-03,Tablet Basic,0.9,3,1,0,0,151.8109465027838,,,2199
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.8125935664517,,,2201
2021-11-03,Tablet Basic,1.0,5,1,0,0,211.8167112256212,,,2206
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.8224759484587,,,2213
2021-11-03,Tablet Basic,1.0,3,1,0,0,171.8249465439604,,,2216
2021-11-03,Tablet Basic,1.0,4,1,0,0,171.8414171806388,,,2236
2021-11-03,Tablet Basic,1.0,2,1,0,0,151.8422407124727,,,2237
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.8430642443066,,,2238
2021-11-03,Tablet Basic,0.9,3,1,0,0,151.8504760308118,,,2247
2021-11-03,Tablet Basic,1.0,3,1,0,0,151.8529466263136,,,2250
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.8545936899814,,,2252
2021-11-03,Tablet Basic,1.0,1,1,0,0,151.8644760719885,,,2264
2021-11-03,Tablet Basic,0.9,3,1,0,0,191.8718878584937,,,2273
2021-11-04,Tablet Mini,1.0,6,0,1,0,,208.5301750887503,,2282
2021-11-04,Tablet Mini,0.9,2,0,1,0,,206.5293515569163,,2286
2021-11-04,Tablet Mini,1.0,3,0,1,0,,205.5233809511205,,2315
2021-11-04,Tablet Mini,1.0,1,0,1,0,,205.5143221009474,,2359
2021-11-04,Tablet Mini,1.0,2,0,1,0,,206.512880920238,,2366
2021-11-04,Tablet Mini,1.0,3,0,1,0,,205.5122632713626,,2369
2021-11-04,Tablet Mini,1.0,2,0,1,0,,205.5079397292345,,2390
2021-11-04,Tablet Mini,1.0,2,0,1,0,,205.5060867826082,,2399
2021-11-04,Tablet Mini,0.9,4,0,1,0,,208.4953808687673,,2451
2021-11-04,Tablet Mini,1.0,2,0,1,0,,205.4922926243901,,2466
2021-11-04,Tablet Mini,1.0,3,0,1,0,,205.4896161459298,,2479
2021-11-04,Tablet Mini,1.0,2,0,1,0,,206.4813808275907,,2519
2021-11-04,Tablet Mini,1.0,3,0,1,0,,206.4793219980059,,2529
2021-11-04,Tablet Mini,0.9,6,0,1,0,,208.4787043491305,,2532
2021-11-04,Tablet Basic,0.9,6,1,0,0,232.1065944311601,,,2558
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.1140062176653,,,2567
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.1189474086688,,,2573
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.1247121315063,,,2580
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.1362415771811,,,2594
2021-11-04,Tablet Basic,0.9,4,1,0,0,212.1387121726829,,,2597
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.1428298318525,,,2602
2021-11-04,Tablet Basic,0.9,2,1,0,0,172.1601240003647,,,2623
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.1642416595343,,,2628
2021-11-04,Tablet Basic,0.9,3,1,0,0,172.1708299142056,,,2636
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.1741240415413,,,2640
2021-11-04,Tablet Basic,1.0,5,1,0,0,192.1782417007109,,,2645
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.187300550884,,,2656
2021-11-04,Tablet Basic,0.9,1,1,0,0,152.1914182100535,,,2661
2021-11-04,Tablet Basic,1.0,3,1,0,0,192.1922417418875,,,2662
2021-11-04,Tablet Basic,0.9,4,1,0,0,192.1930652737214,,,2663
2021-11-04,Tablet Basic,0.9,4,1,0,0,192.2095359103997,,,2683
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.2111829740676,,,2685
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2153006332371,,,2690
2021-11-04,Tablet Basic,0.9,4,1,0,0,212.216947696905,,,2692
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.2218888879085,,,2698
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2235359515763,,,2700
2021-11-04,Tablet Basic,0.9,3,1,0,0,192.2276536107459,,,2705
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.2358889290851,,,2715
2021-11-04,Tablet Basic,0.9,5,1,0,0,192.236712460919,,,2716
2021-11-04,Tablet Basic,0.9,3,1,0,0,152.2383595245868,,,2718
2021-11-04,Tablet Basic,0.9,5,1,0,0,212.2416536519225,,,2722
2021-11-04,Tablet Basic,0.9,3,1,0,0,192.2457713110921,,,2727
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.2507125020956,,,2733
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.2540066294313,,,2737
2021-11-04,Tablet Basic,0.9,3,1,0,0,172.2548301612652,,,2738
2021-11-04,Tablet Basic,1.0,3,1,0,0,192.256477224933,,,2740
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2581242886008,,,2742
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2589478204348,,,2743
2021-11-04,Tablet Basic,1.0,3,1,0,0,172.2597713522687,,,2744
2021-11-04,Tablet Basic,1.0,4,1,0,0,192.2614184159365,,,2746
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.2630654796043,,,2748
2021-11-04,Tablet Basic,1.0,3,1,0,0,172.2671831387739,,,2753
2021-11-04,Tablet Basic,0.9,4,1,0,0,192.2680066706079,,,2754
2021-11-04,Tablet Basic,1.0,4,1,0,0,172.2729478616114,,,2760
2021-11-04,Tablet Basic,0.9,8,1,0,0,252.2737713934453,,,2761
2021-11-04,Tablet Basic,1.0,2,1,0,0,152.277065520781,,,2765
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2778890526149,,,2766
2021-11-04,Tablet Basic,1.0,3,1,0,0,192.2795361162827,,,2768
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.2910655619575,,,2782
2021-11-04,Tablet Basic,1.0,2,1,0,0,172.3009479439646,,,2794
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.3017714757985,,,2795
2021-11-04,Tablet Basic,0.9,8,1,0,0,272.3042420713002,,,2798
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.3116538578055,,,2807
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.3174185806429,,,2814
2021-11-04,Tablet Basic,1.0,6,1,0,0,232.3240068353142,,,2822
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.3248303671481,,,2823
2021-11-04,Tablet Basic,1.0,3,1,0,0,152.3305950899856,,,2830
2021-11-04,Tablet Basic,1.0,1,1,0,0,152.3330656854873,,,2833
