date,product,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2021-11-02,Tablet Mini,1.0,3,0,1,0,,216.786499372057,,1037
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7862934890985,,1038
2021-11-02,Tablet Mini,1.0,2,0,1,0,,215.7856758402231,,1041
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.7840287765552,,1049
2021-11-02,Tablet Mini,1.0,3,0,1,0,,217.7829993617628,,1054
2021-11-02,Tablet Mini,1.0,5,0,1,0,,217.7790875855517,,1073
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7788817025933,,1074
2021-11-02,Tablet Mini,1.0,4,0,1,0,,216.7782640537178,,1077
2021-11-02,Tablet Mini,1.0,3,0,1,0,,216.7778522878008,,1079
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.7759993411745,,1088
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7724993308804,,1105
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.771469916088,,1110
2021-11-02,Tablet Mini,1.0,5,0,1,0,,217.7712640331295,,1111
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7700287353786,,1117
2021-11-02,Tablet Mini,1.0,3,0,1,0,,216.7696169694617,,1119
2021-11-02,Tablet Mini,0.9,4,0,1,0,,216.7669404910014,,1132
2021-11-02,Tablet Mini,1.0,2,0,1,0,,215.766734608043,,1133
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7652934273336,,1140
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7613816511225,,1159
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7607640022471,,1162
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.7595287044962,,1168
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7589110556208,,1171
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.756852226036,,1181
2021-11-02,Tablet Mini,1.0,2,0,1,0,,216.7552051623681,,1189
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.7547933964512,,1191
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7535580987003,,1197
2021-11-02,Tablet Mini,1.0,4,0,1,0,,216.7514992691155,,1207
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7504698543231,,1212
2021-11-02,Tablet Mini,1.0,4,0,1,0,,217.7471757269874,,1228
2021-11-02,Tablet Mini,1.0,1,0,1,0,,215.7467639610705,,1230
2021-11-02,Tablet Mini,1.0,2,0,1,0,,215.7453227803611,,1237
2021-11-02,Tablet Mini,1.0,3,0,1,0,,216.7438815996518,,1244
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7436757166933,,1245
2021-11-02,Tablet Mini,1.0,3,0,1,0,,216.7407933552746,,1259
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7405874723161,,1260
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7399698234406,,1263
2021-11-02,Tablet Mini,1.0,3,0,1,0,,215.7387345256898,,1269
2021-11-02,Tablet Basic,1.0,1,1,0,0,161.0631795975871,,,1291
2021-11-02,Tablet Pro,1.0,3,0,0,1,,,655.8041788358202,1302
2021-11-02,Tablet Pro,1.0,1,0,0,1,,,695.8066494313218,1306
2021-11-02,Tablet Basic,0.9,6,1,0,0,221.0821208297671,,,1314
2021-11-02,Tablet Basic,1.0,3,1,0,0,161.0903561481063,,,1324
2021-11-02,Tablet Basic,0.9,3,1,0,0,181.0944738072759,,,1329
2021-11-02,Tablet Basic,1.0,2,1,0,0,181.0952973391098,,,1330
2021-11-02,Tablet Pro,1.0,3,0,0,1,,,695.8511201503534,1378
2021-11-02,Tablet Pro,1.0,3,0,0,1,,,695.864708425613,1400
2021-11-02,Tablet Pro,1.0,4,0,0,1,,,655.8665613722393,1403
2021-11-02,Tablet Basic,1.0,4,1,0,0,181.1611798858232,,,1410
2021-11-02,Tablet Basic,1.0,2,1,0,0,161.1694152041624,,,1420
2021-11-02,Tablet Basic,1.0,3,1,0,0,161.1702387359963,,,1421
2021-11-02,Tablet Basic,0.9,2,1,0,0,181.1916505636781,,,1447
2021-11-02,Tablet Basic,1.0,2,1,0,0,161.1957682228477,,,1452
2021-11-02,Tablet Basic,1.0,2,1,0,0,161.2015329456851,,,1459
2021-11-02,Tablet Basic,1.0,2,1,0,0,161.2048270730208,,,1463
2021-11-02,Tablet Basic,1.0,3,1,0,0,181.2064741366886,,,1465
2021-11-02,Tablet Basic,1.0,3,1,0,0,181.2097682640243,,,1469
2021-11-02,Tablet Basic,1.0,2,1,0,0,161.2534154512219,,,1522
2021-11-02,Tablet Basic,0.9,3,1,0,0,161.2567095785576,,,1526
2021-11-02,Tablet Basic,1.0,3,1,0,0,181.262474301395,,,1533
2021-11-02,Tablet Basic,0.9,5,1,0,0,201.2632978332289,,,1534
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6829402439419,,1540
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6792343506893,,1558
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.2838861290768,,,1559
2021-11-03,Tablet Mini,0.9,8,0,1,0,,221.6763519892706,,1572
2021-11-03,Tablet Mini,1.0,2,0,1,0,,216.6761461063121,,1573
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6757343403951,,1575
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6755284574366,,1576
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6753225744782,,1577
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6749108085612,,1579
2021-11-03,Tablet Mini,1.0,3,0,1,0,,216.6747049256027,,1580
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6740872767273,,1583
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6730578619349,,1588
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6701755005162,,1602
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6662637243051,,1621
2021-11-03,Tablet Basic,1.0,2,1,0,0,161.3415333574511,,,1629
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.6633813628864,,1635
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.6621460651355,,1641
2021-11-03,Tablet Pro,1.0,4,0,0,1,,,656.014179453469,1642
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.657204874132,,1665
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6545283956717,,1678
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6541166297548,,1680
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6532930979209,,1684
2021-11-03,Tablet Mini,1.0,3,0,1,0,,216.6528813320039,,1686
2021-11-03,Tablet Mini,0.9,5,0,1,0,,218.6508225024191,,1696
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6504107365022,,1698
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6477342580419,,1711
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6464989602911,,1717
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6452636625402,,1723
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6427930670384,,1735
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.642175418163,,1738
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6411460033706,,1743
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6397048226613,,1750
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6378518760349,,1759
2021-11-03,Tablet Mini,1.0,4,0,1,0,,217.6372342271595,,1762
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.636616578284,,1765
2021-11-03,Tablet Mini,0.9,9,0,1,0,,223.6351753975747,,1772
2021-11-03,Tablet Mini,1.0,4,0,1,0,,216.6347636316577,,1774
2021-11-03,Tablet Mini,1.0,4,0,1,0,,216.6345577486993,,1775
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6341459827823,,1777
2021-11-03,Tablet Mini,1.0,3,0,1,0,,216.6327048020729,,1784
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.6312636213636,,1791
2021-11-03,Tablet Mini,0.9,6,0,1,0,,220.6310577384051,,1792
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.6304400895297,,1795
2021-11-03,Tablet Mini,1.0,1,0,1,0,,215.6302342065712,,1796
2021-11-03,Tablet Mini,1.0,3,0,1,0,,215.6189106438548,,1851
2021-11-03,Tablet Mini,1.0,2,0,1,0,,215.6139694528513,,1875
2021-11-03,Tablet Mini,1.0,4,0,1,0,,216.6137635698929,,1876
2021-11-03,Tablet Basic,1.0,4,1,0,0,201.5564751661034,,,1890
2021-11-03,Tablet Basic,1.0,3,1,0,0,181.5680046117783,,,1904
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.5935340986297,,,1935
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.600122353301,,,1943
2021-11-03,Tablet Basic,0.9,2,1,0,0,181.6091812034741,,,1954
2021-11-03,Tablet Basic,0.9,4,1,0,0,201.6157694581455,,,1962
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.6231812446507,,,1971
2021-11-03,Tablet Basic,0.9,4,1,0,0,181.6264753719864,,,1975
2021-11-03,Tablet Basic,0.9,4,1,0,0,181.630593031156,,,1980
2021-11-03,Tablet Basic,0.9,4,1,0,0,181.6347106903256,,,1985
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.6388283494952,,,1990
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.640475413163,,,1992
2021-11-03,Tablet Basic,1.0,2,1,0,0,161.6462401360004,,,1999
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.6495342633361,,,2003
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.6767108138553,,,2036
2021-11-03,Tablet Basic,0.9,3,1,0,0,181.6775343456893,,,2037
2021-11-03,Tablet Basic,0.9,7,1,0,0,241.6783578775232,,,2038
2021-11-03,Tablet Basic,1.0,2,1,0,0,181.6832990685267,,,2044
2021-11-03,Tablet Basic,0.9,6,1,0,0,221.6956520460354,,,2059
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.7409462969009,,,2114
2021-11-03,Tablet Pro,1.0,2,0,0,1,,,696.3365921664475,2164
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.7944758661055,,,2179
2021-11-03,Tablet Basic,0.9,6,1,0,0,241.8002405889429,,,2186
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.8035347162786,,,2190
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.8043582481125,,,2191
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.8200053529569,,,2210
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.8315347986318,,,2224
2021-11-03,Tablet Basic,1.0,2,1,0,0,161.8331818622996,,,2226
2021-11-03,Tablet Basic,1.0,3,1,0,0,161.8340053941335,,,2227
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.8521230944797,,,2249
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.8628290083206,,,2262
2021-11-03,Tablet Basic,1.0,2,1,0,0,161.8636525401545,,,2263
2021-11-03,Tablet Basic,0.9,3,1,0,0,181.8652996038224,,,2265
2021-11-03,Tablet Basic,1.0,1,1,0,0,161.8661231356563,,,2266
2021-11-03,Tablet Basic,1.0,6,1,0,0,221.8727113903276,,,2274
2021-11-03,Tablet Basic,0.9,4,1,0,0,221.8751819858294,,,2277
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.5272927273315,,2296
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.5270868443731,,2297
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.5264691954976,,2300
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.5258515466222,,2303
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.5250280147883,,2307
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.5239985999959,,2312
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.5237927170374,,2313
2021-11-04,Tablet Mini,0.9,6,0,1,0,,220.522763302245,,2318
2021-11-04,Tablet Mini,1.0,7,0,1,0,,219.522351536328,,2320
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.5213221215357,,2325
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.5200868237848,,2331
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.5196750578678,,2333
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.5190574089924,,2336
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.5172044623661,,2345
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.5147338668643,,2357
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.5134985691134,,2363
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.5110279736117,,2375
2021-11-04,Tablet Mini,1.0,2,0,1,0,,216.5085573781099,,2387
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.5071161974006,,2394
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.5046456018988,,2406
2021-11-04,Tablet Mini,0.9,6,0,1,0,,220.5038220700649,,2410
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.503410304148,,2412
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.5032044211895,,2413
2021-11-04,Tablet Mini,0.9,8,0,1,0,,220.5019691234386,,2419
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.5011455916047,,2423
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.4997044108953,,2430
2021-11-04,Tablet Mini,1.0,3,0,1,0,,216.4992926449784,,2432
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.4988808790614,,2434
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4980573472275,,2438
2021-11-04,Tablet Mini,0.9,5,0,1,0,,218.4976455813105,,2440
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4962044006012,,2447
2021-11-04,Tablet Mini,1.0,3,0,1,0,,217.4957926346842,,2449
2021-11-04,Tablet Mini,1.0,2,0,1,0,,216.4947632198918,,2454
2021-11-04,Tablet Mini,1.0,2,0,1,0,,216.4943514539749,,2456
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4939396880579,,2458
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.4935279221409,,2460
2021-11-04,Tablet Mini,0.9,7,0,1,0,,219.493116156224,,2462
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.4920867414316,,2467
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.4916749755146,,2469
2021-11-04,Tablet Mini,1.0,2,0,1,0,,215.4908514436807,,2473
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.4898220288883,,2478
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4894102629714,,2480
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4859102526772,,2497
2021-11-04,Tablet Mini,0.9,5,0,1,0,,219.4842631890094,,2505
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.4817925935076,,2517
2021-11-04,Tablet Mini,1.0,4,0,1,0,,216.4801455298398,,2525
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.4795278809644,,2528
2021-11-04,Tablet Mini,1.0,3,0,1,0,,215.478498466172,,2533
2021-11-04,Tablet Mini,1.0,1,0,1,0,,215.4770572854626,,2540
2021-11-04,Tablet Basic,0.9,2,1,0,0,182.0991826446548,,,2549
2021-11-04,Tablet Basic,1.0,6,1,0,0,222.1041238356584,,,2555
2021-11-04,Tablet Basic,1.0,1,1,0,0,162.1107120903297,,,2563
2021-11-04,Tablet Basic,1.0,2,1,0,0,162.1181238768349,,,2572
2021-11-04,Tablet Basic,1.0,1,1,0,0,162.1296533225098,,,2586
2021-11-04,Tablet Basic,1.0,2,1,0,0,162.1625945958665,,,2626
2021-11-04,Tablet Basic,0.9,3,1,0,0,162.1716534460396,,,2637
2021-11-04,Tablet Basic,1.0,4,1,0,0,202.1831828917144,,,2651
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.1897711463857,,,2659
2021-11-04,Tablet Basic,1.0,5,1,0,0,202.2062417830641,,,2679
2021-11-04,Tablet Basic,0.9,5,1,0,0,242.2144771014032,,,2689
2021-11-04,Tablet Basic,0.9,3,1,0,0,182.2243594834102,,,2701
2021-11-04,Tablet Basic,0.9,2,1,0,0,162.2309477380816,,,2709
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.2877714346219,,,2778
2021-11-04,Tablet Basic,0.9,4,1,0,0,222.2885949664558,,,2779
2021-11-04,Tablet Basic,1.0,4,1,0,0,182.2927126256254,,,2784
2021-11-04,Tablet Basic,1.0,2,1,0,0,182.2935361574593,,,2785
2021-11-04,Tablet Basic,1.0,3,1,0,0,182.3075361986359,,,2802
2021-11-04,Tablet Basic,1.0,1,1,0,0,162.315771516975,,,2812
2021-11-04,Tablet Basic,1.0,2,1,0,0,162.3190656443107,,,2816
2021-11-04,Tablet Basic,1.0,2,1,0,0,162.3215362398125,,,2819
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.3223597716464,,,2820
2021-11-04,Tablet Basic,1.0,2,1,0,0,162.3347127491551,,,2835
2021-11-04,Tablet Pro,1.0,4,0,0,1,,,656.7670934326277,2861
2021-11-04,Tablet Basic,0.9,3,1,0,0,202.3602422360066,,,2866
2021-11-04,Tablet Pro,1.0,2,0,0,1,,,696.7726522725067,2870
2021-11-04,Tablet Pro,1.0,2,0,0,1,,,696.7831523033891,2887
2021-11-04,Tablet Pro,1.0,4,0,0,1,,,656.7955052808979,2907
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.4211835917164,,,2940
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.4261247827199,,,2946
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.4327130373913,,,2954
2021-11-04,Tablet Basic,0.9,2,1,0,0,162.4450660149,,,2969
2021-11-04,Tablet Basic,1.0,4,1,0,0,182.4491836740696,,,2974
2021-11-04,Tablet Basic,1.0,1,1,0,0,162.4500072059035,,,2975
2021-11-04,Tablet Basic,1.0,3,1,0,0,182.4508307377375,,,2976
2021-11-04,Tablet Basic,1.0,1,1,0,0,162.4574189924088,,,2984
2021-11-04,Tablet Basic,1.0,3,1,0,0,162.465654310748,,,2994
2021-11-04,Tablet Basic,0.9,4,1,0,0,202.4813014155924,,,3013
2021-11-05,Tablet Pro,1.0,2,0,0,1,,,696.869005497075,3026
2021-11-05,Tablet Pro,1.0,2,0,0,1,,,696.8714760925767,3030
2021-11-05,Tablet Pro,1.0,3,0,0,1,,,696.8770349324557,3039
2021-11-05,Tablet Mini,1.0,3,0,1,0,,215.373704040306,,3042
2021-11-05,Tablet Mini,1.0,3,0,1,0,,215.3718510936797,,3051
2021-11-05,Tablet Mini,1.0,2,0,1,0,,215.3716452107212,,3052
2021-11-05,Tablet Mini,0.9,8,0,1,0,,220.368556966344,,3067
2021-11-05,Tablet Mini,1.0,2,0,1,0,,215.3683510833855,,3068
2021-11-05,Tablet Mini,1.0,2,0,1,0,,216.3681452004271,,3069
2021-11-05,Tablet Mini,1.0,2,0,1,0,,215.3673216685931,,3073
2021-11-05,Tablet Pro,1.0,3,0,0,1,,,656.9202703537363,3109
2021-11-05,Tablet Pro,1.0,2,0,0,1,,,696.9270644913662,3120
2021-11-05,Tablet Mini,1.0,3,0,1,0,,216.3557922229183,,3129
2021-11-05,Tablet Basic,0.9,3,1,0,0,162.5900076176695,,,3145
